127	商业数据分析 (MJ000620)	余杭区	2020-12-10	20k-35k	20k-35k 经验3-5年 / 大专	医疗健康 数据分析 行业分析 市场分析	“六险一金、完善晋升”	移动互联网,医疗丨健康 / D轮及以上 / 500-2000人	智云健康
128	数据建模工程师（21届校招）	西湖区	2020-11-09	10k-15k	10k-15k 经验在校/应届 / 本科	大数据 数据挖掘	“上市公司 大数据 平台好 发展多”	移动互联网 / 上市公司 / 500-2000人	个推
129	bi数据分析师	萧山区	2020-12-08	15k-25k	15k-25k 经验3-5年 / 本科	金融	“发展前景好”	物流丨运输 / 上市公司 / 2000人以上	传化智联
130	数据分析岗	仓前	2020-12-16	18k-25k	18k-25k 经验3-5年 / 本科	大数据 金融 数据挖掘	“行业龙头、扁平管理、工程师文化、”	信息安全,数据服务 / D轮及以上 / 500-2000人	同盾科技
131	业务与数据分析师实习生（每周至少实习3天以上）	滨江区	2020-12-09	3k-5k	3k-5k 经验在校/应届 / 本科	人工智能 供应链 B端产品 ERP	“大牛带队，团队氛围给力”	人工智能,数据服务 / B轮 / 150-500人	览众数据
132	高级数据分析师(J11656)	江干区	2020-12-21	20k-30k	20k-30k 经验5-10年 / 本科	新零售	“大平台”	消费生活 / B轮 / 2000人以上	叮咚买菜
133	大数据分析师	朝晖	2020-11-03	7k-14k	7k-14k 经验不限 / 本科	证券/期货 银行 数仓建模 数据挖掘 MySQL 数据库开发	“各大银企总部科技部高薪入职”	企业服务 / 未融资 / 15-50人	优格教育
134	电商数据分析师	西兴	2020-11-30	13k-18k	13k-18k 经验3-5年 / 大专	电商 ETL	“母婴电商行业”	电商 / 不需要融资 / 500-2000人	可优比母婴用品
135	高级数据分析专家	江干区	2020-11-05	35k-45k	35k-45k 经验5-10年 / 本科	数据分析	“商业模式创新、贴近业务”	移动互联网,电商 / 未融资 / 500-2000人	单创
136	数据分析经理/主管（财务类）	宁围	2020-12-07	10k-15k	10k-15k 经验3-5年 / 本科	数据分析	“五险一金 周末双休 发展空间 团队领导好”	电商,消费生活 / B轮 / 150-500人	行云网
